"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Middle East & North Africa","MEA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4256161088923","","","","","","","","","","","13.4991763214268","","11.7622240365626","11.861768932396","11.0033783240001","10.2277199701808","9.99520520044535","10.2050783174744","10.1595912540938","","11.4466595558484","10.510227558306","11.1157807317241","10.5535931837136","10.0947722527352","10.7579541721659","","","","",
"Mexico","MEX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75999999046326","","","3.15000009536743","3.24000000953674","3.36999988555908","4.44000005722046","7.09999990463257","5.46999979019165","4.23999977111816","3.73000001907349","2.59999990463257","2.65000009536743","2.63000011444092","3","3.46000003814697","3.94000005722046","3.55999994277954","3.5699999332428","3.63000011444092","3.86999988555908","5.3600001335144","5.30000019073486","5.17000007629395","4.8899998664856","4.90999984741211","4.80999994277954","4.30999994277954","3.84999990463257","3.42000007629395","3.26999998092651","3.48000001907349","4.44000005722046","4.09000015258789",
"Marshall Islands","MHL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","9.72999954223633","","","","","","","","12.4700002670288","","","","","","","","","","","","","","","","","25.3700008392334","","","","","","4.73999977111816","","","","","","","","6.34000015258789","","",
"Middle income","MIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89396167484158","","","","","","4.95849449648092","","","","","6.68028097997433","","","","5.64396579209021","4.63777899824983","5.1248942454976","4.77285235909977","4.97691866657036","5.04823509101563","","","5.51907443543195","6.16520096385625","6.09863163591931","6.79351225293375","",
"North Macedonia","MKD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","22","20.8999996185303","21.1000003814697","21.6000003814697","21.7000007629395","21.5","21.3999996185303","22.6000003814697","23.6000003814697","24.5","26.2999992370605","27.7000007629395","30","35.5999984741211","38.7999992370605","36","34.5","32.4000015258789","32.2000007629395","30.5200004577637","31.9400005340576","36.689998626709","37.1599998474121","37.3199996948242","36.3899993896484","35.2299995422363","33.9300003051758","32.3499984741211","33.1300010681152","31.5","31.2000007629395","29.1399993896484","28.3799991607666","26.4300003051758","24.2999992370605","22.8099994659424","21.2000007629395","17.3899993896484","16.5499992370605","15.7799997329712",
"Mali","MLI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29999995231628","","","","","","","8.75","","","11.710000038147","","","8.06999969482422","6.90000009536743","","6.34999990463257","6.38000011444092","7.73000001907349","1.37000000476837","7.40999984741211","1.62000000476837","","3.52999997138977","",
"Malta","MLT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","8.5","","8.10000038146973","6.80000019073486","4.40000009536743","4","3.70000004768372","3.90000009536743","3.59999990463257","4","4.5","4.09999990463257","3.70000004768372","4.40000009536743","5","5.09999990463257","5.30000019073486","6.32000017166138","7.1100001335144","6.90000009536743","7.48999977111816","7.32000017166138","6.92000007629395","6.80000019073486","6.46999979019165","5.98000001907349","6.8899998664856","6.84999990463257","6.38000011444092","6.19999980926514","6.1100001335144","5.71999979019165","5.38000011444092","4.69000005722046","4","3.66000008583069","3.61999988555908","4.34999990463257","3.39000010490417",
"Myanmar","MMR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","0.769999980926514","","1.36000001430511","0.769999980926514","0.409999996423721","1.48000001907349","",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4108015940406","","","","","","","","","","","13.7116961316594","","11.9324361200411","12.3361387869257","11.241633986205","10.4949290314537","10.4464639044462","10.5431295328825","11.1117946285926","11.7688892472284","11.8757217308979","11.6144512817134","11.6728495491326","11.9887452703164","12.0230103114191","12.6675574384548","","","","",
"Montenegro","MNE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3099994659424","","19.3999996185303","17.1499996185303","19.0900001525879","19.6499996185303","19.7600002288818","19.8099994659424","19.5900001525879","18.0499992370605","17.5499992370605","17.7299995422363","16.0799999237061","15.1899995803833","15.1300001144409","17.8799991607666","",
"Mongolia","MNG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","","","","","","","6.19999980926514","6.80000019073486","","","","7.19999980926514","5.55999994277954","5.8600001335144","6.55000019073486","4.76999998092651","3.90000009536743","4.23000001907349","4.80000019073486","4.8600001335144","7.23999977111816","6.3600001335144","5.38000011444092","9.27000045776367","6.59000015258789","7.75",
"Northern Mariana Islands","MNP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.75","9.90999984741211","","","","","","","","","","","","","","","3.82999992370605","","","4.57000017166138","","8.22000026702881","","","","","11.1700000762939","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70000004768372","","","","","","","","","","","","","","","","","","3.4300000667572","","","","","","",
"Mauritania","MRT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","14.1400003433228","","","","","","","","","","","25.7999992370605","","","","","","","","","","","","","","","","","","","","","","","","9.85999965667725","","","","","10.3400001525879","","10.4200000762939","","",
"Mauritius","MUS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.59000015258789","","","","","","9.14000034332275","8.19999980926514","5.90000009536743","8.34000015258789","9.52000045776367","9.03999996185303","8.47999954223633","7.17000007629395","7.26000022888184","7.65000009536743","7.44999980926514","7.46999979019165","7.32000017166138","7.46999979019165","7.40999984741211","6.80999994277954","6.75","6.42999982833862","6.32999992370605","8.63000011444092","8.19999980926514",
"Malawi","MWI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","5.40000009536743","","","","","","","","","","","","","","","","","","","","","","0.939999997615814","","","","","","1.74000000953674","","4.98000001907349","","","","3.53999996185303","","","0.910000026226044","",
"Malaysia","MYS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","3.40000009536743","3.79999995231628","5.84000015258789","6.92000007629395","8.28999996185303","7.32999992370605","7.26000022888184","5.73000001907349","4.5","","3.71000003814697","4.1100001335144","","3.15000009536743","2.51999998092651","2.45000004768372","3.20000004768372","3.4300000667572","3","3.52999997138977","3.48000001907349","3.60999989509583","3.53999996185303","3.52999997138977","","3.23000001907349","3.3199999332428","3.66000008583069","3.39000010490417","3.04999995231628","3.09999990463257","3.16000008583069","2.88000011444092","3.09999990463257","3.44000005722046","3.41000008583069","3.29999995231628","3.25999999046326","4.53999996185303","",
"North America","NAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86250915682896","7.16418961366085","7.87676041088419","7.35425888874173","6.55099908245413","6.03425875613585","5.86551547901199","5.40766013545468","4.88616111271066","4.55656637501732","4.27506878117391","4.98214773619656","5.97420296418794","6.15586963569117","5.70485552624387","5.25623541983373","4.79806156150509","4.77011693024785","5.81819342166579","9.15295168408439","9.46097084104452","8.79386779277487","7.98524547894954","7.33715846008068","6.25091587454383","5.45797417768702","5.10221705063416","4.57664052305684","4.11149424878118","3.88989529367876","8.20520350431352","5.58651055453084",
"Namibia","NAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1399993896484","","","19.3999996185303","","","24.4500007629395","","","20.2999992370605","","","","22.0900001525879","","","","","","22.1200008392334","","16.7700004577637","19.0300006866455","18.5200004577637","","23.3500003814697","","19.8799991607666","","","",
"New Caledonia","NCL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6399993896484","","","","","","","","16.3099994659424","","","","","13.9700002670288","","","","","14.5900001525879","","","","","10.8800001144409","13.5600004196167","",
"Niger","NER","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47000002861023","","","","3.09999990463257","","","","","","0.319999992847443","2.1800000667572","","0.519999980926514","","","7.76999998092651","","","","",
"Nigeria","NGA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94000005722046","","","","","","","","","","","","","","","","","","","","","","","","","3.76999998092651","","3.71000003814697","4.55999994277954","4.30999994277954","7.05999994277954","8.39000034332275","","10.6999998092651","","",
"Nicaragua","NIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.20000004768372","4.69999980926514","5.80000019073486","6","8.65999984741211","","","","","","","","","","","","4.11999988555908","","7.59999990463257","6.40999984741211","5.36999988555908","5.30999994277954","4.8899998664856","6.19999980926514","8.15999984741211","7.82999992370605","","5.21000003814697","5.28000020980835","4.51999998092651","4.69999980926514","3.90000009536743","3.29999995231628","5.19999980926514","","","",
"Netherlands","NLD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","6","","5.88000011444092","","6.15999984741211","","7.92000007629395","","11.8500003814697","","10.4799995422363","","9.89999961853027","9.36999988555908","8.69999980926514","7.67000007629395","7.28000020980835","5.55999994277954","6.28999996185303","7.15999984741211","7.15999984741211","6.42000007629395","5.51000022888184","4.3899998664856","3.61999988555908","2.73000001907349","2.11999988555908","2.54999995231628","3.58999991416931","4.65000009536743","5.86999988555908","5","4.15000009536743","3.65000009536743","4.34999990463257","4.98999977111816","4.98000001907349","5.82000017166138","7.23999977111816","7.42000007629395","6.86999988555908","6.01000022888184","4.84000015258789","3.82999992370605","3.38000011444092","3.8199999332428","4.21000003814697",
"Norway","NOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","1.66999995708466","1.54999995231628","1.48000001907349","2.28999996185303","1.75999999046326","1.46000003814697","1.79999995231628","1.99000000953674","1.64999997615814","2.02999997138977","1.70000004768372","2.03999996185303","2.90000009536743","2.3199999332428","1.78999996185303","2.02999997138977","3.01999998092651","4.82999992370605","5.26000022888184","5.40999984741211","5.90999984741211","5.96999979019165","5.34999990463257","6.30999994277954","5.03999996185303","4.69000005722046","3.74000000953674","3.25","3.46000003814697","3.74000000953674","4.01999998092651","4.21999979019165","4.26000022888184","4.38000011444092","3.40000009536743","2.49000000953674","2.54999995231628","3.09999990463257","3.51999998092651","3.21000003814697","3.11999988555908","3.42000007629395","3.48000001907349","4.30000019073486","4.67999982833862","4.15999984741211","3.79999995231628","3.69000005722046","4.42000007629395","4.36999988555908",
"Nepal","NPL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","","1.85000002384186","","","","","","","","","1.33000004291534","","","","","","","3.09999990463257","","10.6599998474121","","","","",
"Nauru","NRU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7600002288818","","","","","","","","","22.9599990844727","","13.2799997329712","","","","","","","","",
"New Zealand","NZL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19000005722046","4.21000003814697","5.76999998092651","7.30999994277954","7.98000001907349","10.6099996566772","10.6700000762939","9.80000019073486","8.35000038146973","6.46000003814697","6.28999996185303","6.8600001335144","7.71999979019165","7.01999998092651","6.13000011444092","5.42999982833862","5.28000020980835","4.75","4.01000022888184","3.80999994277954","3.85999989509583","3.66000008583069","4.17000007629395","6.11999988555908","6.55999994277954","6.48999977111816","6.92999982833862","5.84000015258789","5.42999982833862","5.40999984741211","5.15000009536743","4.73999977111816","4.32999992370605","4.1100001335144","4.59999990463257","3.77999997138977",
"OECD members","OED","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.94498062787074","6.54830589056408","7.26799568579906","7.69607100283843","7.80812997662729","7.56844119374833","7.54759377481209","7.25042534569202","7.20936082245414","7.17898173935043","6.76641390575136","6.63106663114779","7.13877677706431","7.27176905599671","7.14639468760215","6.82448897244487","6.10973500802329","5.78882848974496","6.11669131317788","8.26693433783553","8.44603637129616","8.05522429204021","8.03777707001516","7.92758507274353","7.4002097725057","6.85330138242053","6.43837149493749","5.90885602416683","5.47374149787326","5.39675667142437","7.25931780487132","6.26561010918106",
"Oman","OMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1399998664856","","","","","","","","3.26999998092651","","1.79999995231628","","2.94000005722046","1.89999997615814",
"Other small states","OSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","2.08999991416931","2.15000009536743","2","1.66999995708466","1.70000004768372","1.89999997615814","1.89999997615814","4.17999982833862","4.11999988555908","4.01000022888184","3.8199999332428","3.8199999332428","4.30000019073486","4.15999984741211","3.97000002861023","3.97000002861023","3.04999995231628","2.16000008583069","2.02999997138977","1.97000002861023","5.84999990463257","5.17999982833862","4.28000020980835","4.26000022888184","5.03000020980835","4.78999996185303","5.80999994277954","5.69999980926514","5.34999990463257","7.15999984741211","6.88000011444092","7.82999992370605","7.48999977111816","7.40000009536743","7.05000019073486","0.579999983310699","0.400000005960464","0.419999986886978","0.540000021457672","0.649999976158142","0.800000011920929","","2.95000004768372","1.83000004291534","3.5699999332428","","","4.07999992370605","4.82999992370605","","6.34000015258789",
"Panama","PAN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","7.09999990463257","7.59999990463257","6.78999996185303","6.98999977111816","5.80000019073486","6.40999984741211","6.67000007629395","8.72999954223633","8.0600004196167","8.77999973297119","","","8.40999984741211","9.71000003814697","10.0799999237061","12.3400001525879","10.5299997329712","11.8400001525879","16.3299999237061","16.3099994659424","11.6000003814697","16.1200008392334","14.6700000762939","13.2600002288818","14","14.0100002288818","14.3199996948242","13.3699998855591","14.0200004577637","11.75","13.5299997329712","14.710000038147","14.1099996566772","13.6199998855591","12.4399995803833","10.3299999237061","9.10999965667725","6.78000020980835","4.86999988555908","6.55999994277954","5.82999992370605","3.92000007629395","3.71000003814697","3.73000001907349","4.44000005722046","4.40000009536743","4.84000015258789","5.46000003814697","5.30999994277954","6.40999984741211","18.5499992370605","10.289999961853",
"Peru","PER","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","5.90000009536743","4.84000015258789","4.57000017166138","4.40000009536743","4.23000001907349","4","4.92000007629395","5.19999980926514","5.82000017166138","6.5","7.11999988555908","6.96999979019165","6.76999998092651","6.98000001907349","9.19999980926514","10.5","11.789999961853","5.32000017166138","3.63000011444092","","7.92000007629395","8.60000038146973","5.80000019073486","9.39999961853027","9.86999988555908","","","7.07000017166138","7.69000005722046","7.75","7.98999977111816","7.80000019073486","7.88000011444092","4.84000015258789","4.15000009536743","4.71000003814697","4.86999988555908","4.17000007629395","4.07999992370605","4.03000020980835","3.96000003814697","3.59999990463257","3.48000001907349","3.24000000953674","3.5699999332428","3.21000003814697","3.26999998092651","3.74000000953674","3.69000005722046","3.49000000953674","3.38000011444092","7.17999982833862","5.09999990463257",
"Philippines","PHL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","6.69999980926514","","5.28000020980835","5.3600001335144","4.76999998092651","3.21000003814697","3.82999992370605","4.80000019073486","4.46999979019165","4","3.5","4.75","5.3600001335144","5.5","4.8899998664856","7.03000020980835","6.07000017166138","6.42999982833862","9.10000038146973","8.34000015258789","8.42000007629395","8.13000011444092","10.6000003814697","9.86999988555908","9.28999996185303","9.47999954223633","9.52999973297119","8.5600004196167","8.77999973297119","10.25","9.8100004196167","11.1899995803833","3.70000004768372","","3.52999997138977","3.54999995231628","3.79999995231628","4.05000019073486","3.4300000667572","3.72000002861023","3.85999989509583","3.60999989509583","3.58999991416931","3.5","3.5","3.59999990463257","3.0699999332428","2.70000004768372","2.54999995231628","2.33999991416931","2.24000000953674","2.51999998092651","3.40000009536743",
"Palau","PLW","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.76000022888184","","","","","7.03000020980835","","","","","3.29999995231628","","","","","4.17999982833862","","","","","","","","","1.36000001430511","","","","","","0.769999980926514","",
"Papua New Guinea","PNG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.69999980926514","","","","","","","","","","2.92000007629395","","","","","","","","","","2","2.61999988555908","","","","","","","","","","",
"Poland","POL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6499996185303","14.3900003433228","14.8299999237061","13.6999998092651","12.6800003051758","10.960000038147","9.9399995803833","12.289999961853","16.3099994659424","18.3700008392334","19.8899993896484","19.6499996185303","18.9699993133545","17.75","13.8400001525879","9.60000038146973","7.11999988555908","8.17000007629395","9.64000034332275","9.63000011444092","10.0900001525879","10.3299999237061","8.98999977111816","7.5","6.15999984741211","4.8899998664856","3.84999990463257","3.27999997138977","3.16000008583069","3.35999989509583",
"Pre-demographic dividend","PRE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","11.5200004577637","11.8299999237061","11.6099996566772","13.1300001144409","","19.6499996185303","19.0400009155273","16.7299995422363","14.5299997329712","17.1000003814697","17.8299999237061","19.9099998474121","22.2399997711182","20","20.6700000762939","19.5300006866455","17.0100002288818","15.0100002288818","14.6000003814697","14.5200004577637","16.1800003051758","16.9300003051758","16.9099998474121","14.6000003814697","13.9300003051758","13.6400003433228","13.8000001907349","13.460000038147","11.8100004196167","10.0799999237061","11.3999996185303","11.9399995803833","11.7799997329712","10.3100004196167","11.3500003814697","11.0100002288818","10.9300003051758","11.4799995422363","15","16.1000003814697","15.6999998092651","14.5","14.3000001907349","13.8999996185303","12","11.8000001907349","10.8000001907349","9.19999980926514","8.30000019073486","","7.90000009536743",
"Korea, Dem. People's Rep.","PRK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","1.76999998092651","4.5","6.40000009536743","","7.8899998664856","7.94000005722046","","","","7.30000019073486","","8.18000030517578","8.69999980926514","7.38000011444092","6.01000022888184","5.13000011444092","4.6399998664856","3.92000007629395","3.98000001907349","5.30000019073486","6.71000003814697","7.05999994277954","7.30000019073486","6.57000017166138","4.6399998664856","4.57999992370605","3.80999994277954","3.82999992370605","4.5","6.13000011444092","6.32000017166138","7.57999992370605","7.65000009536743","7.96999979019165","7.55000019073486","9.43000030517578","10.7700004577637","12.6800003051758","15.5299997329712","16.1900005340576","13.8999996185303","12.4499998092651","11.0699996948242","8.86999988555908","6.98999977111816","6.46000003814697","6.80000019073486","6.57999992370605",
"Paraguay","PRY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","5.69000005722046","4.1100001335144","","5.6100001335144","8.25","7.32999992370605","5.13000011444092","6.09999990463257","5.51000022888184","4.71999979019165","5.61999988555908","5.80000019073486","5.09999990463257","4.98000001907349","5.05999994277954","4.40999984741211","3.40000009536743","8.14999961853027","5.3600001335144","4.42000007629395","5.34000015258789","7.6100001335144","6.21000003814697","9.39000034332275","6.80999994277954","6.51000022888184","4.82000017166138","5.28000020980835","4.71000003814697","4.42000007629395","5.46000003814697","4.57000017166138","4.67000007629395","4.09000015258789","4.38000011444092","5.03000020980835","4.55999994277954","5.25","4.6100001335144","6.21999979019165","6.59000015258789","7.55000019073486","7.30999994277954",
"West Bank and Gaza","PSE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6300001144409","21.4899997711182","27.4599990844727","23","23.2099990844727","20.0200004577637","19.0100002288818","18.2800006866455","22.9099998474121","20.4500007629395","21.4200000762939","17.6000003814697","19.2000007629395","19.8899993896484","20.5300006866455","23","23.9400005340576","25.6800003051758","26.2600002288818","25.3400001525879","25.8899993896484","26.3899993896484",
"Pacific island small states","PSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.78505420095921","","","","","","","","","","","","",
"Post-demographic dividend","PST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72990769858194","6.54139361253178","7.11251654305417","7.62190489248436","7.63294873908785","7.17720526938322","7.31732863905882","7.17388194525858","7.21788538481827","6.96512604360395","6.37674681525276","6.26283403604159","6.63236879277387","6.72141864102975","6.5200433110468","6.24167408194939","5.89367405064617","5.48361533838514","5.82408320272821","8.03538827455194","8.33278944082551","7.97106016081579","8.02897491728923","7.91253317517007","7.3889006392459","6.82323990163671","6.40416310452084","5.83543196965588","5.30033818552897","4.97485165623298","6.896117575529","5.88469894230028",
"French Polynesia","PYF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69999980926514","","","","","","","","","","","","","","11.710000038147","","","","","11.7399997711182","","","","","","","","","","","","","","",
"Qatar","QAT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48000001907349","","0.870000004768372","0.519999980926514","0.310000002384186","0.310000002384186","0.449999988079071","0.560000002384186","0.479999989271164","0.280000001192093","0.200000002980232","0.170000001788139","0.150000005960464","0.140000000596046","0.109999999403954","0.100000001490116","0.140000000596046","0.140000000596046",
"Romania","ROU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26000022888184","","8.17000007629395","8.01000022888184","6.73999977111816","5.51999998092651","5.63000011444092","6.23999977111816","6.96999979019165","6.55999994277954","8.10999965667725","6.94999980926514","7.71999979019165","7.17000007629395","7.26999998092651","6.40999984741211","5.78999996185303","6.8600001335144","6.96000003814697","7.17999982833862","6.78999996185303","7.09999990463257","6.80000019073486","6.80999994277954","5.90000009536743","4.92999982833862","4.19000005722046","3.91000008583069","5.03000020980835","5.59000015258789",
"Russian Federation","RUS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.17999982833862","5.88000011444092","8.13000011444092","9.44999980926514","9.67000007629395","11.8100004196167","13.2600002288818","13.039999961853","10.5799999237061","8.97999954223633","7.88000011444092","8.21000003814697","7.76000022888184","7.11999988555908","7.05999994277954","6","6.21000003814697","8.30000019073486","7.36999988555908","6.53999996185303","5.44000005722046","5.46000003814697","5.15999984741211","5.57000017166138","5.55999994277954","5.21000003814697","4.84999990463257","4.5","5.59000015258789","4.71999979019165",
"Rwanda","RWA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","","0.300000011920929","","","","","0.560000002384186","","","","","","0.889999985694885","","","","","","","","","","","","1.16999995708466","","","11.8800001144409","10.7600002288818","11.2399997711182","11.8299999237061","15.789999961853",
"South Asia","SAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.70444708148571","","","","","","3.25830192108223","","","","","8.08042294787894","","","","","2.91678549606923","","3.20657339162568","","","","","","7.14675848555048","6.27186013386887","7.88425073517931","",
"Saudi Arabia","SAU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.19999980926514","","","","","","","","","","","","","","","","","","5.55000019073486","","","5.59999990463257","","5.59999990463257","5.59999990463257","5.8899998664856","6.03000020980835","5.6399998664856","7.65999984741211","6.61999988555908",
"Sudan","SDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","19.3999996185303","","","","","13.1999998092651","","12.1000003814697","13.1099996566772","","","","","","","","","","","","","","","","","","","","","","14.8000001907349","13","","17.4400005340576","","","","","","","","","","",
"Senegal","SEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65000009536743","","","","10.0299997329712","","","","","10.3599996566772","","","","6.76000022888184","4.46000003814697","4.07999992370605","3.5699999332428","2.85999989509583","","",
